"","STATEFP","COUNTYFP","TRACTCE","POPULATION","LATITUDE","LONGITUDE"
"1901",4,13,116613,6489,33.380926,-112.107933
"1902",4,13,116702,7839,33.368376,-112.073921
"1903",4,13,116703,4448,33.368826,-112.058297
"1904",4,13,116704,7105,33.371878,-112.018651
"1905",4,13,116707,2738,33.351726,-111.989987
"1906",4,13,116708,5033,33.340535,-111.982474
"1907",4,13,116709,1789,33.357263,-111.974709
"1908",4,13,116710,4638,33.330782,-112.00373
"1909",4,13,116711,1878,33.325166,-111.99226
"1910",4,13,116712,6397,33.298727,-111.987794
"1911",4,13,116713,6104,33.299028,-112.005934
"1912",4,13,116714,3295,33.298279,-112.021522
"1913",4,13,116715,2075,33.354516,-111.982687
"1914",4,13,116717,4021,33.326661,-111.976212
"1915",4,13,116718,2599,33.325687,-111.98409
"1916",4,13,116719,6404,33.311705,-111.985215
"1917",4,13,116720,3774,33.316993,-111.998992
"1918",4,13,116721,3536,33.308824,-112.015801
"1919",4,13,116725,4773,33.297001,-112.047536
"1920",4,13,116727,4065,33.298999,-112.074397
"1921",4,13,116728,4612,33.312049,-112.063092
"1922",4,13,116729,4303,33.313042,-112.028305
"1923",4,13,116730,1793,33.297418,-112.122485
"1924",4,13,116731,3234,33.299109,-112.095718
"1925",4,13,116732,3446,33.359005,-112.090534
"1926",4,13,116733,283,33.339404,-112.044497
"1927",4,13,116800,2655,33.467008,-112.10516
"1928",4,13,116900,2387,33.487859,-112.119041
"1929",4,13,117000,5678,33.487924,-112.107924
"1930",4,13,117100,2600,33.498971,-112.076587
"1931",4,13,117200,1353,33.431792,-112.057061
"1932",4,13,117300,1677,33.429065,-112.1058
"1933",4,13,216806,2967,33.545012,-111.89848
"1934",4,13,216807,4911,33.570968,-111.897418
"1935",4,13,216809,4939,33.57462,-111.8157
"1936",4,13,216810,1318,33.573301,-111.87897
"1937",4,13,216813,4041,33.570212,-111.91241
"1938",4,13,216816,5531,33.599799,-111.90607
"1939",4,13,216818,6644,33.597912,-111.720329
"1940",4,13,216819,6086,33.624004,-111.743429
"1941",4,13,216820,4061,33.615681,-111.709801
"1942",4,13,216821,5737,33.591998,-111.742964
"1943",4,13,216822,4156,33.762628,-111.913549
"1944",4,13,216826,4521,33.590377,-111.883289
"1945",4,13,216829,4690,33.756269,-111.856861
"1946",4,13,216830,3144,33.581743,-111.932479
"1947",4,13,216831,2896,33.591283,-111.926931
"1948",4,13,216832,2268,33.577378,-111.864914
"1949",4,13,216833,4498,33.572874,-111.85396
"1950",4,13,216834,2218,33.557204,-111.917089
"1951",4,13,216835,2483,33.548862,-111.907088
"1952",4,13,216836,3580,33.588125,-111.856951
"1953",4,13,216837,4608,33.588647,-111.836062
"1954",4,13,216838,4791,33.605521,-111.882284
"1955",4,13,216839,3953,33.605268,-111.86385
"1956",4,13,216840,4594,33.709602,-111.910326
"1957",4,13,216841,3056,33.690048,-111.909355
"1958",4,13,216842,3556,33.677164,-111.914464
"1959",4,13,216843,3314,33.717725,-111.846477
"1960",4,13,216844,2965,33.665882,-111.9064
"1961",4,13,216845,1892,33.643444,-111.908719
"1962",4,13,216846,6585,33.632041,-111.858695
"1963",4,13,216847,5825,33.657017,-111.879703
"1964",4,13,216848,6026,33.592142,-111.794603
"1965",4,13,216849,6736,33.615805,-111.834553
"1966",4,13,216850,4168,33.625236,-111.880464
"1967",4,13,216851,4143,33.689599,-111.868636
"1968",4,13,216852,2861,33.615495,-111.883034
"1969",4,13,216853,4516,33.616144,-111.870999
"1970",4,13,216901,2705,33.531238,-111.915956
"1971",4,13,216902,3930,33.52914,-111.900155
"1972",4,13,217001,3890,33.517122,-111.91664
"1973",4,13,217002,5351,33.516495,-111.899209
"1974",4,13,217101,2466,33.501098,-111.904081
"1975",4,13,217102,2472,33.501726,-111.896073
"1976",4,13,217201,1383,33.494468,-111.922285
"1977",4,13,217203,2804,33.505475,-111.916245
"1978",4,13,217204,3166,33.499211,-111.913511
"1979",4,13,217300,2755,33.50248,-111.934432
"1980",4,13,217400,3085,33.480906,-111.950711
"1981",4,13,217501,3293,33.485977,-111.938603
"1982",4,13,217502,2754,33.484898,-111.931416
"1983",4,13,217600,4298,33.486052,-111.916588
"1984",4,13,217700,4917,33.487659,-111.900932
"1985",4,13,217800,6059,33.472756,-111.900018
"1986",4,13,217900,3719,33.473546,-111.917101
"1987",4,13,218000,5388,33.473826,-111.93437
"1988",4,13,218100,1861,33.461749,-111.932516
"1989",4,13,218200,5264,33.458502,-111.917273
"1990",4,13,218300,3953,33.459175,-111.899719
"1991",4,13,318400,4650,33.43858,-111.914131
"1992",4,13,318501,3200,33.454762,-111.931444
"1993",4,13,318700,2675,33.42413,-111.934024
"1994",4,13,318800,6057,33.42574,-111.952383
"1995",4,13,318900,6254,33.414304,-111.952828
"1996",4,13,319000,9107,33.414069,-111.93051
"1997",4,13,319101,2942,33.416931,-111.922296
"1998",4,13,319103,4504,33.419378,-111.916912
"1999",4,13,319104,5102,33.410868,-111.91711
"2000",4,13,319201,5305,33.41884,-111.901468
"2001",4,13,319202,3232,33.411144,-111.899382
"2002",4,13,319300,2420,33.417291,-111.885823
"2003",4,13,319401,5480,33.385667,-111.917601
"2004",4,13,319402,4088,33.385672,-111.901216
"2005",4,13,319403,4520,33.401898,-111.901422
"2006",4,13,319404,3333,33.394043,-111.885899
"2007",4,13,319500,5449,33.400176,-111.917132
"2008",4,13,319600,5436,33.400762,-111.935084
"2009",4,13,319703,4348,33.386823,-111.9707
"2010",4,13,319704,1483,33.408247,-111.964445
"2011",4,13,319705,3412,33.389972,-111.952251
"2012",4,13,319706,4946,33.381969,-111.952285
"2013",4,13,319800,6595,33.385173,-111.936736
"2014",4,13,319902,2472,33.371519,-111.932931
"2015",4,13,319903,5666,33.372655,-111.920249
"2016",4,13,319904,4865,33.37143,-111.902532
"2017",4,13,319905,4790,33.356937,-111.920616
"2018",4,13,319906,3173,33.357466,-111.905436
"2019",4,13,319907,2225,33.343439,-111.92088
"2020",4,13,319908,2211,33.3577,-111.935114
"2021",4,13,319909,2278,33.342101,-111.905792
"2022",4,13,319910,4011,33.342066,-111.938064
"2023",4,13,320001,7023,33.35567,-111.953833
"2024",4,13,320002,5523,33.366716,-111.962813
"2025",4,13,320007,6674,33.373632,-111.95332
"2026",4,13,320100,2558,33.44379,-111.936097
"2027",4,13,420104,5068,33.428766,-111.65018
"2028",4,13,420105,5195,33.443297,-111.663811
"2029",4,13,420107,6556,33.481929,-111.66888
"2030",4,13,420108,1406,33.472095,-111.648608
"2031",4,13,420109,3838,33.459844,-111.663954
"2032",4,13,420110,4865,33.440859,-111.615264
"2033",4,13,420111,3948,33.429035,-111.624724
"2034",4,13,420112,3272,33.426842,-111.587905
"2035",4,13,420113,3380,33.419775,-111.673277
"2036",4,13,420114,3275,33.419395,-111.649221
"2037",4,13,420115,2577,33.419286,-111.620908
"2038",4,13,420116,2865,33.418963,-111.59485
"2039",4,13,420202,5087,33.430372,-111.693352
"2040",4,13,420206,3595,33.462534,-111.709133
"2041",4,13,420207,2709,33.488171,-111.692167
"2042",4,13,420208,5279,33.429354,-111.726881
"2043",4,13,420209,3980,33.430473,-111.709856
"2044",4,13,420210,5049,33.444634,-111.693783
"2045",4,13,420211,4648,33.474659,-111.692111
"2046",4,13,420212,2825,33.460558,-111.692148
"2047",4,13,420213,1753,33.419726,-111.72753
"2048",4,13,420214,3511,33.419381,-111.701323
"2049",4,13,420215,1760,33.441638,-111.728757
"2050",4,13,420216,3889,33.445002,-111.7105
"2051",4,13,420301,2224,33.455859,-111.796185
"2052",4,13,420302,4939,33.458594,-111.778141
"2053",4,13,420303,4139,33.458282,-111.764699
"2054",4,13,420304,1081,33.462418,-111.748477
"2055",4,13,420401,4654,33.454064,-111.825222
"2056",4,13,420402,1625,33.465309,-111.797089
"2057",4,13,420501,6278,33.44524,-111.831519
"2058",4,13,420503,3430,33.444459,-111.818077
"2059",4,13,420504,3238,33.442778,-111.809529
"2060",4,13,420602,4746,33.430283,-111.779126
"2061",4,13,420603,3682,33.445412,-111.779209
"2062",4,13,420604,4273,33.444265,-111.797216
"2063",4,13,420704,4910,33.42839,-111.762266
"2064",4,13,420705,3569,33.444033,-111.75582
"2065",4,13,420706,4300,33.427909,-111.744012
"2066",4,13,420707,2276,33.419561,-111.76077
"2067",4,13,420708,3754,33.419081,-111.74244
"2068",4,13,420709,2626,33.410876,-111.762917
"2069",4,13,420710,2987,33.41142,-111.744423
"2070",4,13,420800,4745,33.428728,-111.79553
"2071",4,13,420901,3158,33.433613,-111.81448
"2072",4,13,420902,3363,33.426011,-111.814227
"2073",4,13,421001,3556,33.430164,-111.83541
"2074",4,13,421002,2646,33.430866,-111.826614
"2075",4,13,421101,3886,33.445196,-111.846924
"2076",4,13,421102,5280,33.42986,-111.847163
"2077",4,13,421201,4806,33.426474,-111.880542
"2078",4,13,421202,3764,33.426324,-111.863596
"2079",4,13,421302,5978,33.417431,-111.848947
"2080",4,13,421303,4773,33.418623,-111.868296
"2081",4,13,421304,2918,33.412821,-111.881353
"2082",4,13,421400,2415,33.415174,-111.832127
"2083",4,13,421501,3423,33.411202,-111.814318
"2084",4,13,421502,3390,33.418848,-111.814388
"2085",4,13,421601,3326,33.418881,-111.796472
"2086",4,13,421602,4174,33.411335,-111.798099
"2087",4,13,421701,4601,33.419144,-111.781547
"2088",4,13,421702,3404,33.411296,-111.780555
"2089",4,13,421801,2733,33.397679,-111.797573
"2090",4,13,421802,4734,33.404553,-111.796437
"2091",4,13,421901,4001,33.397093,-111.814748
"2092",4,13,421902,5902,33.404037,-111.815505
"2093",4,13,422001,4126,33.403505,-111.831333
"2094",4,13,422002,3885,33.397927,-111.833035
"2095",4,13,422102,4354,33.403862,-111.865317
"2096",4,13,422103,4903,33.396887,-111.869781
"2097",4,13,422104,5807,33.401894,-111.878669
"2098",4,13,422105,3178,33.397647,-111.849563
"2099",4,13,422106,5624,33.40359,-111.848454
"2100",4,13,422107,3688,33.397601,-111.862024
"2101",4,13,422203,4454,33.386062,-111.848186
"2102",4,13,422204,2794,33.382711,-111.866289
"2103",4,13,422205,1384,33.381948,-111.882502
"2104",4,13,422209,6520,33.342967,-111.848822
"2105",4,13,422210,5314,33.342461,-111.867742
"2106",4,13,422211,2679,33.342746,-111.883897
"2107",4,13,422212,4142,33.371087,-111.885632
"2108",4,13,422213,2455,33.360411,-111.884349
"2109",4,13,422215,2006,33.36029,-111.86648
"2110",4,13,422216,5129,33.372135,-111.85095
"2111",4,13,422217,3527,33.360949,-111.849933
"2112",4,13,422218,3095,33.353266,-111.885762
"2113",4,13,422219,2923,33.353282,-111.867759
"2114",4,13,422220,1974,33.353532,-111.85093
"2115",4,13,422221,4075,33.372028,-111.872815
"2116",4,13,422222,2143,33.371773,-111.863099
"2117",4,13,422301,5617,33.390227,-111.821061
"2118",4,13,422302,4774,33.386759,-111.794669
"2119",4,13,422304,2786,33.341232,-111.833794
"2120",4,13,422305,5926,33.342739,-111.814715
"2121",4,13,422307,4350,33.369157,-111.829105
"2122",4,13,422308,5476,33.3702,-111.797956
"2123",4,13,422309,5346,33.357575,-111.815148
"2124",4,13,422401,3307,33.356938,-111.797095
"2125",4,13,422402,4977,33.357065,-111.782995
"2126",4,13,422403,5189,33.34244,-111.799646
"2127",4,13,422404,4334,33.341683,-111.781925
"2128",4,13,422501,5643,33.401793,-111.762096
"2129",4,13,422502,6086,33.402816,-111.781108
"2130",4,13,422503,6333,33.386676,-111.780312
"2131",4,13,422504,4671,33.388002,-111.762523
"2132",4,13,422506,5072,33.371183,-111.763896
"2133",4,13,422507,4523,33.371264,-111.746578
"2134",4,13,422508,3670,33.371532,-111.782378
"2135",4,13,422509,5113,33.356248,-111.763346
"2136",4,13,422510,3416,33.357849,-111.749953
"2137",4,13,422511,3044,33.342709,-111.762625
"2138",4,13,422512,5037,33.341817,-111.746274
"2139",4,13,422513,4280,33.401592,-111.74714
"2140",4,13,422514,4352,33.387525,-111.746807
"2141",4,13,422606,9135,33.352848,-111.718254
"2142",4,13,422607,4148,33.401496,-111.727922
"2143",4,13,422609,3819,33.401556,-111.674279
"2144",4,13,422610,3039,33.400475,-111.659174
"2145",4,13,422615,6698,33.395869,-111.606836
"2146",4,13,422616,4513,33.400729,-111.589574
"2147",4,13,422617,5866,33.372095,-111.677585
"2148",4,13,422618,2954,33.371514,-111.660836
"2149",4,13,422620,3261,33.37281,-111.729093
"2150",4,13,422621,4302,33.370836,-111.712906
"2151",4,13,422622,4237,33.370154,-111.696929
"2152",4,13,422623,4812,33.359007,-111.696611
"2153",4,13,422624,2771,33.41195,-111.725158
"2154",4,13,422625,3724,33.41202,-111.702285
"2155",4,13,422626,2510,33.411874,-111.672723
"2156",4,13,422627,3438,33.411275,-111.64767
"2157",4,13,422628,3616,33.411371,-111.620624
"2158",4,13,422629,3626,33.411321,-111.594977
"2159",4,13,422630,3870,33.401858,-111.62503
"2160",4,13,422631,3883,33.390472,-111.622415
"2161",4,13,422632,3975,33.402507,-111.642036
"2162",4,13,422633,2753,33.383484,-111.678767
"2163",4,13,422634,4191,33.386083,-111.660299
"2164",4,13,422635,1111,33.390865,-111.63817
"2165",4,13,422636,2489,33.388972,-111.727674
"2166",4,13,422637,3325,33.400209,-111.71427
"2167",4,13,422638,4096,33.387827,-111.711582
"2168",4,13,422639,3658,33.399032,-111.696044
"2169",4,13,422640,4647,33.371785,-111.64547
"2170",4,13,422641,6346,33.361467,-111.652387
"2171",4,13,422642,5715,33.37252,-111.62781
"2172",4,13,422643,5789,33.360873,-111.618065
"2173",4,13,422644,7287,33.368271,-111.598849
"2174",4,13,422646,7730,33.336063,-111.590845
"2175",4,13,522800,1685,33.304064,-111.680149
"2176",4,13,522901,4410,33.327479,-111.828844
"2177",4,13,522903,5168,33.314423,-111.83659
"2178",4,13,522904,4549,33.312334,-111.828265
"2179",4,13,523002,5832,33.314375,-111.850936
"2180",4,13,523003,6568,33.328185,-111.849415
"2181",4,13,523005,4853,33.328545,-111.867775
"2182",4,13,523006,5448,33.314134,-111.868213
"2183",4,13,523102,5327,33.300085,-111.830772
"2184",4,13,523103,5839,33.29878,-111.866814
"2185",4,13,523104,6026,33.297381,-111.848967
"2186",4,13,610000,7044,33.880313,-112.146776
"2187",4,13,610100,1322,33.885192,-112.126768
"2188",4,13,610200,7612,33.864325,-112.11409
"2189",4,13,610300,8959,33.851288,-112.132366
"2190",4,13,610400,5129,33.848429,-112.107506
"2191",4,13,610500,6496,33.833872,-112.091533
"2192",4,13,610600,5546,33.805912,-112.124186
"2193",4,13,610700,7193,33.847874,-112.045753
"2194",4,13,610800,3505,33.748093,-112.214199
"2195",4,13,610900,6027,33.713671,-112.260306
"2196",4,13,611000,2461,33.734174,-112.246904
"2197",4,13,611100,3270,33.725938,-112.250298
"2198",4,13,611200,5911,33.715935,-112.211007
"2199",4,13,611300,4659,33.787741,-112.114673
"2200",4,13,611400,6232,33.727961,-112.197371
"2201",4,13,611500,5639,33.723837,-112.175018
"2202",4,13,611600,3062,33.718758,-112.153472
"2203",4,13,611700,6304,33.70563,-112.175186
"2204",4,13,611800,6540,33.70594,-112.144119
"2205",4,13,611900,3171,33.73303,-112.129812
"2206",4,13,612000,2710,33.779319,-112.091096
"2207",4,13,612200,3383,33.746902,-112.099298
"2208",4,13,612300,7278,33.725755,-112.107047
"2209",4,13,612400,6840,33.702231,-112.031832
"2210",4,13,612500,4306,33.787522,-111.984067
"2211",4,13,612600,2342,33.765009,-111.990333
"2212",4,13,612700,2271,33.758676,-111.978726
"2213",4,13,612800,2110,33.74805,-111.984426
"2214",4,13,612900,2409,33.748405,-111.972138
"2215",4,13,613000,2945,33.778101,-111.960365
"2216",4,13,613100,2640,33.789171,-111.939737
"2217",4,13,613200,3552,33.754798,-111.944125
"2218",4,13,613300,7102,33.729237,-111.97422
"2219",4,13,613400,3937,33.68162,-112.29071
"2220",4,13,613500,4082,33.680903,-112.283712
"2221",4,13,613600,3967,33.67428,-112.269122
"2222",4,13,613700,5341,33.672717,-112.25479
"2223",4,13,613800,4075,33.681841,-112.246567
"2224",4,13,613900,6154,33.680391,-112.231436
"2225",4,13,614000,4398,33.688195,-112.213061
"2226",4,13,614100,5724,33.674525,-112.211879
"2227",4,13,614200,4891,33.679061,-112.195183
"2228",4,13,614300,3124,33.675584,-112.178101
"2229",4,13,614400,3567,33.677023,-112.141763
"2230",4,13,614500,4656,33.689909,-112.125832
"2231",4,13,614600,6628,33.676562,-112.125916
"2232",4,13,614700,2612,33.67712,-112.108437
"2233",4,13,614800,4154,33.673118,-112.087331
"2234",4,13,614900,3495,33.674402,-112.053322
"2235",4,13,615000,6630,33.68608,-111.998305
"2236",4,13,615100,3383,33.688324,-111.979653
"2237",4,13,615200,5386,33.669709,-111.952349
"2238",4,13,615300,2259,33.658989,-112.294716
"2239",4,13,615400,2679,33.65945,-112.281262
"2240",4,13,615500,2817,33.659723,-112.263597
"2241",4,13,615600,3776,33.660891,-112.243532
"2242",4,13,615700,2991,33.659092,-112.225306
"2243",4,13,615800,4906,33.660067,-112.211608
"2244",4,13,615900,4362,33.661711,-112.193665
"2245",4,13,616000,2237,33.662565,-112.175524
"2246",4,13,616100,3572,33.665181,-112.16078
"2247",4,13,616200,3219,33.658283,-112.160777
"2248",4,13,616300,2044,33.66263,-112.143968
"2249",4,13,616400,5701,33.661684,-112.124447
"2250",4,13,616500,3438,33.662199,-112.106577
"2251",4,13,616600,5696,33.661465,-112.091579
"2252",4,13,616700,4738,33.661651,-112.074353
"2253",4,13,616800,5595,33.661956,-112.057216
"2254",4,13,616900,4288,33.663561,-112.036129
"2255",4,13,617000,5891,33.664242,-112.021322
"2256",4,13,617100,2222,33.666356,-112.009188
"2257",4,13,617200,2538,33.658843,-112.006751
"2258",4,13,617300,3030,33.657793,-111.990394
"2259",4,13,617400,6813,33.646205,-112.29515
"2260",4,13,617500,3316,33.645788,-112.263893
"2261",4,13,617600,6106,33.645378,-112.247196
"2262",4,13,617700,3318,33.646475,-112.228835
"2263",4,13,617800,2613,33.647456,-112.208339
"2264",4,13,617900,2691,33.646156,-112.195417
"2265",4,13,618000,4555,33.647032,-112.178131
"2266",4,13,618100,4347,33.64746,-112.160738
"2267",4,13,618200,3851,33.65148,-112.144049
"2268",4,13,618300,3026,33.643704,-112.143257
"2269",4,13,618400,3849,33.650921,-112.125366
"2270",4,13,618500,3647,33.643142,-112.127901
"2271",4,13,618600,4241,33.648295,-112.105725
"2272",4,13,618700,2859,33.650733,-112.091344
"2273",4,13,618800,5074,33.643272,-112.092203
"2274",4,13,618900,6215,33.646276,-112.074427
"2275",4,13,619000,3068,33.650687,-112.057738
"2276",4,13,619100,2954,33.643967,-112.063378
"2277",4,13,619200,4453,33.644189,-112.054092
"2278",4,13,619300,3972,33.652061,-112.038661
"2279",4,13,619400,4269,33.644087,-112.039722
"2280",4,13,619500,5092,33.648534,-112.022076
"2281",4,13,619600,1912,33.645659,-112.007257
"2282",4,13,619700,3443,33.651459,-111.988179
"2283",4,13,619800,4312,33.64439,-111.985053
"2284",4,13,619900,5990,33.646284,-111.964551
"2285",4,13,723303,26,33.375749,-112.368717
"2286",4,13,723304,4230,33.321202,-112.477766
"2287",4,13,723305,2745,32.951172,-112.74655
"2288",4,13,723306,5259,33.205464,-112.649181
"2289",4,13,723307,2186,33.359872,-112.44314
"2290",4,13,723308,7519,33.336584,-112.436383
"2291",4,13,810000,1711,33.326426,-111.958272
"2292",4,13,810100,6272,33.328854,-111.924866
"2293",4,13,810200,3412,33.323508,-111.903413
"2294",4,13,810300,5557,33.328054,-111.884988
"2295",4,13,810400,4661,33.317886,-111.953846
"2296",4,13,810500,5168,33.315397,-111.93823
"2297",4,13,810600,6540,33.315987,-111.920614
"2298",4,13,810700,6775,33.312831,-111.902481
"2299",4,13,810800,4235,33.313411,-111.886027
"2300",4,13,810900,5636,33.29878,-111.936346
"2301",4,13,811000,2776,33.299379,-111.922136
"2302",4,13,811100,2225,33.298669,-111.907297
"2303",4,13,811200,2429,33.295711,-111.880192
"2304",4,13,811300,2839,33.324379,-111.814737
"2305",4,13,811400,5228,33.313123,-111.814755
"2306",4,13,811500,2500,33.310297,-111.797781
"2307",4,13,811600,4159,33.299521,-111.816291
"2308",4,13,811700,4487,33.300906,-111.798698
"2309",4,13,811800,2028,33.282779,-111.880515
"2310",4,13,811900,5544,33.284258,-111.867838
"2311",4,13,812000,3617,33.284415,-111.849591
"2312",4,13,812100,6130,33.287737,-111.811983
"2313",4,13,812200,6229,33.269256,-111.871121
"2314",4,13,812300,4511,33.268361,-111.849631
"2315",4,13,812400,6098,33.256712,-111.818034
"2316",4,13,812500,2070,33.269659,-111.78512
"2317",4,13,812600,4400,33.253782,-111.874171
"2318",4,13,812700,5771,33.254264,-111.852515
"2319",4,13,812800,4390,33.25564,-111.797839
"2320",4,13,812900,2963,33.23811,-111.869365
